2022-10-25 21:34:59 startup archives install
2023-03-07 05:21:57 status half-configured libc-bin:amd64 2.35-0ubuntu3.1
2023-03-07 05:21:58 status installed libc-bin:amd64 2.35-0ubuntu3.1
2023-03-07 05:21:58 configure libgtk-3-bin:amd64 3.24.33-1ubuntu2 <none>
2023-03-07 05:21:58 status unpacked libgtk-3-bin:amd64 3.24.33-1ubuntu2
2023-03-07 05:21:58 status half-configured libgtk-3-bin:amd64 3.24.33-1ubuntu2
2023-03-07 05:21:58 status installed libgtk-3-bin:amd64 3.24.33-1ubuntu2
2023-03-07 05:21:58 configure libnautilus-extension1a:amd64 1:42.2-0ubuntu2.1 <none>
2023-03-07 05:21:58 status triggers-pending libc-bin:amd64 2.35-0ubuntu3.1
2023-03-07 05:21:58 status unpacked libnautilus-extension1a:amd64 1:42.2-0ubuntu2.1
2023-03-07 05:21:58 status half-configured libnautilus-extension1a:amd64 1:42.2-0ubuntu2.1
2023-03-07 05:21:58 status installed libnautilus-extension1a:amd64 1:42.2-0ubuntu2.1
2023-03-07 05:21:58 configure at-spi2-core:amd64 2.44.0-3 <none>
2023-03-07 05:21:58 status unpacked at-spi2-core:amd64 2.44.0-3
2023-03-07 05:21:58 status half-configured at-spi2-core:amd64 2.44.0-3
2023-03-07 05:21:58 status installed at-spi2-core:amd64 2.44.0-3
2023-03-07 05:21:58 configure libevdocument3-4:amd64 42.3-0ubuntu3 <none>
2023-03-07 05:21:58 status unpacked libevdocument3-4:amd64 42.3-0ubuntu3
2023-03-07 05:21:58 status half-configured libevdocument3-4:amd64 42.3-0ubuntu3
2023-03-07 05:21:58 status installed libevdocument3-4:amd64 42.3-0ubuntu3
2023-03-07 05:21:58 configure libgnome-desktop-3-19:amd64 42.5-0ubuntu1 <none>
2023-03-07 05:21:58 status unpacked libgnome-desktop-3-19:amd64 42.5-0ubuntu1
2023-03-07 05:21:58 status half-configured libgnome-desktop-3-19:amd64 42.5-0ubuntu1
2023-03-07 05:21:58 status installed libgnome-desktop-3-19:amd64 42.5-0ubuntu1
2023-03-07 05:21:58 configure libgspell-1-2:amd64 1.9.1-4 <none>
2023-03-07 05:21:58 status unpacked libgspell-1-2:amd64 1.9.1-4
2023-03-07 05:21:58 status half-configured libgspell-1-2:amd64 1.9.1-4
2023-03-07 05:21:58 status installed libgspell-1-2:amd64 1.9.1-4
2023-03-07 05:21:58 configure libhandy-1-0:amd64 1.6.1-1 <none>
2023-03-07 05:21:58 status unpacked libhandy-1-0:amd64 1.6.1-1
2023-03-07 05:21:58 status half-configured libhandy-1-0:amd64 1.6.1-1
2023-03-07 05:21:58 status installed libhandy-1-0:amd64 1.6.1-1
2023-03-07 05:21:58 configure libevview3-3:amd64 42.3-0ubuntu3 <none>
2023-03-07 05:21:58 status unpacked libevview3-3:amd64 42.3-0ubuntu3
2023-03-07 05:21:58 status half-configured libevview3-3:amd64 42.3-0ubuntu3
2023-03-07 05:21:58 status installed libevview3-3:amd64 42.3-0ubuntu3
2023-03-07 05:21:58 configure evince:amd64 42.3-0ubuntu3 <none>
2023-03-07 05:21:58 status unpacked evince:amd64 42.3-0ubuntu3
2023-03-07 05:21:58 status half-configured evince:amd64 42.3-0ubuntu3
2023-03-07 05:21:58 status installed evince:amd64 42.3-0ubuntu3
2023-03-07 05:21:58 trigproc dictionaries-common:all 1.28.14 <none>
2023-03-07 05:21:58 status half-configured dictionaries-common:all 1.28.14
2023-03-07 05:21:59 status installed dictionaries-common:all 1.28.14
2023-03-07 05:21:59 trigproc libgdk-pixbuf-2.0-0:amd64 2.42.8+dfsg-1ubuntu0.2 <none>
2023-03-07 05:21:59 status half-configured libgdk-pixbuf-2.0-0:amd64 2.42.8+dfsg-1ubuntu0.2
2023-03-07 05:21:59 status installed libgdk-pixbuf-2.0-0:amd64 2.42.8+dfsg-1ubuntu0.2
2023-03-07 05:21:59 trigproc libc-bin:amd64 2.35-0ubuntu3.1 <none>
2023-03-07 05:21:59 status half-configured libc-bin:amd64 2.35-0ubuntu3.1
2023-03-07 05:21:59 status installed libc-bin:amd64 2.35-0ubuntu3.1
2023-03-19 21:38:56 startup archives unpack
2023-03-19 21:38:56 install make:amd64 <none> 4.3-4.1build1
2023-03-19 21:38:56 status half-installed make:amd64 4.3-4.1build1
2023-03-19 21:38:56 status triggers-pending man-db:amd64 2.10.2-1
2023-03-19 21:38:56 status unpacked make:amd64 4.3-4.1build1
2023-03-19 21:38:56 startup packages configure
2023-03-19 21:38:56 configure make:amd64 4.3-4.1build1 <none>
2023-03-19 21:38:56 status unpacked make:amd64 4.3-4.1build1
2023-03-19 21:38:56 status half-configured make:amd64 4.3-4.1build1
2023-03-19 21:38:56 status installed make:amd64 4.3-4.1build1
2023-03-19 21:38:56 trigproc man-db:amd64 2.10.2-1 <none>
2023-03-19 21:38:56 status half-configured man-db:amd64 2.10.2-1
2023-03-19 21:38:56 status installed man-db:amd64 2.10.2-1
2023-03-19 21:40:27 startup archives unpack
2023-03-19 21:40:27 install gcc-11-base:amd64 <none> 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:27 status half-installed gcc-11-base:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:27 status unpacked gcc-11-base:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:27 install libisl23:amd64 <none> 0.24-2build1
2023-03-19 21:40:27 status triggers-pending libc-bin:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:27 status half-installed libisl23:amd64 0.24-2build1
2023-03-19 21:40:27 status unpacked libisl23:amd64 0.24-2build1
2023-03-19 21:40:27 install libmpc3:amd64 <none> 1.2.1-2build1
2023-03-19 21:40:27 status half-installed libmpc3:amd64 1.2.1-2build1
2023-03-19 21:40:27 status unpacked libmpc3:amd64 1.2.1-2build1
2023-03-19 21:40:27 install cpp-11:amd64 <none> 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:27 status half-installed cpp-11:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:27 status triggers-pending man-db:amd64 2.10.2-1
2023-03-19 21:40:27 status unpacked cpp-11:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:27 install cpp:amd64 <none> 4:11.2.0-1ubuntu1
2023-03-19 21:40:27 status half-installed cpp:amd64 4:11.2.0-1ubuntu1
2023-03-19 21:40:27 status unpacked cpp:amd64 4:11.2.0-1ubuntu1
2023-03-19 21:40:27 install libcc1-0:amd64 <none> 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:27 status half-installed libcc1-0:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:27 status unpacked libcc1-0:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:27 install libgomp1:amd64 <none> 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:27 status half-installed libgomp1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:27 status unpacked libgomp1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:27 install libitm1:amd64 <none> 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:27 status half-installed libitm1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:28 status unpacked libitm1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:28 install libatomic1:amd64 <none> 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:28 status half-installed libatomic1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:28 status unpacked libatomic1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:28 install libasan6:amd64 <none> 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:28 status half-installed libasan6:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:28 status unpacked libasan6:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:28 install liblsan0:amd64 <none> 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:28 status half-installed liblsan0:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:28 status unpacked liblsan0:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:28 install libtsan0:amd64 <none> 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:28 status half-installed libtsan0:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:28 status unpacked libtsan0:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:28 install libubsan1:amd64 <none> 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:28 status half-installed libubsan1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:28 status unpacked libubsan1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:28 install libquadmath0:amd64 <none> 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:28 status half-installed libquadmath0:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:28 status unpacked libquadmath0:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:28 install libgcc-11-dev:amd64 <none> 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:28 status half-installed libgcc-11-dev:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:28 status unpacked libgcc-11-dev:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:28 install gcc-11:amd64 <none> 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:28 status half-installed gcc-11:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:28 status unpacked gcc-11:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:28 install gcc:amd64 <none> 4:11.2.0-1ubuntu1
2023-03-19 21:40:28 status half-installed gcc:amd64 4:11.2.0-1ubuntu1
2023-03-19 21:40:28 status unpacked gcc:amd64 4:11.2.0-1ubuntu1
2023-03-19 21:40:28 install libc-dev-bin:amd64 <none> 2.35-0ubuntu3.1
2023-03-19 21:40:28 status half-installed libc-dev-bin:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:28 status unpacked libc-dev-bin:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:28 install libxpm4:amd64 <none> 1:3.5.12-1ubuntu0.22.04.1
2023-03-19 21:40:28 status half-installed libxpm4:amd64 1:3.5.12-1ubuntu0.22.04.1
2023-03-19 21:40:28 status unpacked libxpm4:amd64 1:3.5.12-1ubuntu0.22.04.1
2023-03-19 21:40:28 install libgd3:amd64 <none> 2.3.0-2ubuntu2
2023-03-19 21:40:28 status half-installed libgd3:amd64 2.3.0-2ubuntu2
2023-03-19 21:40:28 status unpacked libgd3:amd64 2.3.0-2ubuntu2
2023-03-19 21:40:29 install libc-devtools:amd64 <none> 2.35-0ubuntu3.1
2023-03-19 21:40:29 status half-installed libc-devtools:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:29 status unpacked libc-devtools:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:29 install linux-libc-dev:amd64 <none> 5.15.0-67.74
2023-03-19 21:40:29 status half-installed linux-libc-dev:amd64 5.15.0-67.74
2023-03-19 21:40:29 status unpacked linux-libc-dev:amd64 5.15.0-67.74
2023-03-19 21:40:29 install libcrypt-dev:amd64 <none> 1:4.4.27-1
2023-03-19 21:40:29 status half-installed libcrypt-dev:amd64 1:4.4.27-1
2023-03-19 21:40:29 status unpacked libcrypt-dev:amd64 1:4.4.27-1
2023-03-19 21:40:29 install rpcsvc-proto:amd64 <none> 1.4.2-0ubuntu6
2023-03-19 21:40:29 status half-installed rpcsvc-proto:amd64 1.4.2-0ubuntu6
2023-03-19 21:40:29 status unpacked rpcsvc-proto:amd64 1.4.2-0ubuntu6
2023-03-19 21:40:29 install libtirpc-dev:amd64 <none> 1.3.2-2ubuntu0.1
2023-03-19 21:40:29 status half-installed libtirpc-dev:amd64 1.3.2-2ubuntu0.1
2023-03-19 21:40:29 status unpacked libtirpc-dev:amd64 1.3.2-2ubuntu0.1
2023-03-19 21:40:29 install libnsl-dev:amd64 <none> 1.3.0-2build2
2023-03-19 21:40:29 status half-installed libnsl-dev:amd64 1.3.0-2build2
2023-03-19 21:40:29 status unpacked libnsl-dev:amd64 1.3.0-2build2
2023-03-19 21:40:29 install libc6-dev:amd64 <none> 2.35-0ubuntu3.1
2023-03-19 21:40:29 status half-installed libc6-dev:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:29 status unpacked libc6-dev:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:29 install manpages-dev:all <none> 5.10-1ubuntu1
2023-03-19 21:40:29 status half-installed manpages-dev:all 5.10-1ubuntu1
2023-03-19 21:40:30 status unpacked manpages-dev:all 5.10-1ubuntu1
2023-03-19 21:40:30 startup packages configure
2023-03-19 21:40:30 configure gcc-11-base:amd64 11.3.0-1ubuntu1~22.04 <none>
2023-03-19 21:40:30 status unpacked gcc-11-base:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 status half-configured gcc-11-base:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 status installed gcc-11-base:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 configure manpages-dev:all 5.10-1ubuntu1 <none>
2023-03-19 21:40:30 status unpacked manpages-dev:all 5.10-1ubuntu1
2023-03-19 21:40:30 status half-configured manpages-dev:all 5.10-1ubuntu1
2023-03-19 21:40:30 status installed manpages-dev:all 5.10-1ubuntu1
2023-03-19 21:40:30 configure libxpm4:amd64 1:3.5.12-1ubuntu0.22.04.1 <none>
2023-03-19 21:40:30 status unpacked libxpm4:amd64 1:3.5.12-1ubuntu0.22.04.1
2023-03-19 21:40:30 status half-configured libxpm4:amd64 1:3.5.12-1ubuntu0.22.04.1
2023-03-19 21:40:30 status installed libxpm4:amd64 1:3.5.12-1ubuntu0.22.04.1
2023-03-19 21:40:30 configure linux-libc-dev:amd64 5.15.0-67.74 <none>
2023-03-19 21:40:30 status unpacked linux-libc-dev:amd64 5.15.0-67.74
2023-03-19 21:40:30 status half-configured linux-libc-dev:amd64 5.15.0-67.74
2023-03-19 21:40:30 status installed linux-libc-dev:amd64 5.15.0-67.74
2023-03-19 21:40:30 configure libgomp1:amd64 12.1.0-2ubuntu1~22.04 <none>
2023-03-19 21:40:30 status unpacked libgomp1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 status half-configured libgomp1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 status installed libgomp1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 configure libasan6:amd64 11.3.0-1ubuntu1~22.04 <none>
2023-03-19 21:40:30 status unpacked libasan6:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 status half-configured libasan6:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 status installed libasan6:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 configure libtirpc-dev:amd64 1.3.2-2ubuntu0.1 <none>
2023-03-19 21:40:30 status unpacked libtirpc-dev:amd64 1.3.2-2ubuntu0.1
2023-03-19 21:40:30 status half-configured libtirpc-dev:amd64 1.3.2-2ubuntu0.1
2023-03-19 21:40:30 status installed libtirpc-dev:amd64 1.3.2-2ubuntu0.1
2023-03-19 21:40:30 configure rpcsvc-proto:amd64 1.4.2-0ubuntu6 <none>
2023-03-19 21:40:30 status unpacked rpcsvc-proto:amd64 1.4.2-0ubuntu6
2023-03-19 21:40:30 status half-configured rpcsvc-proto:amd64 1.4.2-0ubuntu6
2023-03-19 21:40:30 status installed rpcsvc-proto:amd64 1.4.2-0ubuntu6
2023-03-19 21:40:30 configure libquadmath0:amd64 12.1.0-2ubuntu1~22.04 <none>
2023-03-19 21:40:30 status unpacked libquadmath0:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 status half-configured libquadmath0:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 status installed libquadmath0:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 configure libgd3:amd64 2.3.0-2ubuntu2 <none>
2023-03-19 21:40:30 status unpacked libgd3:amd64 2.3.0-2ubuntu2
2023-03-19 21:40:30 status half-configured libgd3:amd64 2.3.0-2ubuntu2
2023-03-19 21:40:30 status installed libgd3:amd64 2.3.0-2ubuntu2
2023-03-19 21:40:30 configure libmpc3:amd64 1.2.1-2build1 <none>
2023-03-19 21:40:30 status unpacked libmpc3:amd64 1.2.1-2build1
2023-03-19 21:40:30 status half-configured libmpc3:amd64 1.2.1-2build1
2023-03-19 21:40:30 status installed libmpc3:amd64 1.2.1-2build1
2023-03-19 21:40:30 configure libatomic1:amd64 12.1.0-2ubuntu1~22.04 <none>
2023-03-19 21:40:30 status unpacked libatomic1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 status half-configured libatomic1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 status installed libatomic1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 configure libubsan1:amd64 12.1.0-2ubuntu1~22.04 <none>
2023-03-19 21:40:30 status unpacked libubsan1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 status half-configured libubsan1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 status installed libubsan1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 configure libnsl-dev:amd64 1.3.0-2build2 <none>
2023-03-19 21:40:30 status unpacked libnsl-dev:amd64 1.3.0-2build2
2023-03-19 21:40:30 status half-configured libnsl-dev:amd64 1.3.0-2build2
2023-03-19 21:40:30 status installed libnsl-dev:amd64 1.3.0-2build2
2023-03-19 21:40:30 configure libcrypt-dev:amd64 1:4.4.27-1 <none>
2023-03-19 21:40:30 status unpacked libcrypt-dev:amd64 1:4.4.27-1
2023-03-19 21:40:30 status half-configured libcrypt-dev:amd64 1:4.4.27-1
2023-03-19 21:40:30 status installed libcrypt-dev:amd64 1:4.4.27-1
2023-03-19 21:40:30 configure libisl23:amd64 0.24-2build1 <none>
2023-03-19 21:40:30 status unpacked libisl23:amd64 0.24-2build1
2023-03-19 21:40:30 status half-configured libisl23:amd64 0.24-2build1
2023-03-19 21:40:30 status installed libisl23:amd64 0.24-2build1
2023-03-19 21:40:30 configure libc-dev-bin:amd64 2.35-0ubuntu3.1 <none>
2023-03-19 21:40:30 status unpacked libc-dev-bin:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:30 status half-configured libc-dev-bin:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:30 status installed libc-dev-bin:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:30 configure libcc1-0:amd64 12.1.0-2ubuntu1~22.04 <none>
2023-03-19 21:40:30 status unpacked libcc1-0:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 status half-configured libcc1-0:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 status installed libcc1-0:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 configure liblsan0:amd64 12.1.0-2ubuntu1~22.04 <none>
2023-03-19 21:40:30 status unpacked liblsan0:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 status half-configured liblsan0:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 status installed liblsan0:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 configure libitm1:amd64 12.1.0-2ubuntu1~22.04 <none>
2023-03-19 21:40:30 status unpacked libitm1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 status half-configured libitm1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 status installed libitm1:amd64 12.1.0-2ubuntu1~22.04
2023-03-19 21:40:30 configure libc-devtools:amd64 2.35-0ubuntu3.1 <none>
2023-03-19 21:40:30 status unpacked libc-devtools:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:30 status half-configured libc-devtools:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:30 status installed libc-devtools:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:30 configure libtsan0:amd64 11.3.0-1ubuntu1~22.04 <none>
2023-03-19 21:40:30 status unpacked libtsan0:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 status half-configured libtsan0:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 status installed libtsan0:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 configure cpp-11:amd64 11.3.0-1ubuntu1~22.04 <none>
2023-03-19 21:40:30 status unpacked cpp-11:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 status half-configured cpp-11:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 status installed cpp-11:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 configure libgcc-11-dev:amd64 11.3.0-1ubuntu1~22.04 <none>
2023-03-19 21:40:30 status unpacked libgcc-11-dev:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 status half-configured libgcc-11-dev:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 status installed libgcc-11-dev:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 configure gcc-11:amd64 11.3.0-1ubuntu1~22.04 <none>
2023-03-19 21:40:30 status unpacked gcc-11:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 status half-configured gcc-11:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 status installed gcc-11:amd64 11.3.0-1ubuntu1~22.04
2023-03-19 21:40:30 configure cpp:amd64 4:11.2.0-1ubuntu1 <none>
2023-03-19 21:40:30 status unpacked cpp:amd64 4:11.2.0-1ubuntu1
2023-03-19 21:40:30 status half-configured cpp:amd64 4:11.2.0-1ubuntu1
2023-03-19 21:40:30 status installed cpp:amd64 4:11.2.0-1ubuntu1
2023-03-19 21:40:30 configure libc6-dev:amd64 2.35-0ubuntu3.1 <none>
2023-03-19 21:40:30 status unpacked libc6-dev:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:30 status half-configured libc6-dev:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:30 status installed libc6-dev:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:30 configure gcc:amd64 4:11.2.0-1ubuntu1 <none>
2023-03-19 21:40:30 status unpacked gcc:amd64 4:11.2.0-1ubuntu1
2023-03-19 21:40:30 status half-configured gcc:amd64 4:11.2.0-1ubuntu1
2023-03-19 21:40:30 status installed gcc:amd64 4:11.2.0-1ubuntu1
2023-03-19 21:40:30 trigproc man-db:amd64 2.10.2-1 <none>
2023-03-19 21:40:30 status half-configured man-db:amd64 2.10.2-1
2023-03-19 21:40:31 status installed man-db:amd64 2.10.2-1
2023-03-19 21:40:31 trigproc libc-bin:amd64 2.35-0ubuntu3.1 <none>
2023-03-19 21:40:31 status half-configured libc-bin:amd64 2.35-0ubuntu3.1
2023-03-19 21:40:31 status installed libc-bin:amd64 2.35-0ubuntu3.1
2023-03-24 03:14:54 startup archives unpack
2023-03-24 03:14:55 install libglvnd0:amd64 <none> 1.4.0-1
2023-03-24 03:14:55 status triggers-pending libc-bin:amd64 2.35-0ubuntu3.1
2023-03-24 03:14:55 status half-installed libglvnd0:amd64 1.4.0-1
2023-03-24 03:14:55 status unpacked libglvnd0:amd64 1.4.0-1
2023-03-24 03:14:55 install libglapi-mesa:amd64 <none> 22.2.5-0ubuntu0.1~22.04.1
2023-03-24 03:14:55 status half-installed libglapi-mesa:amd64 22.2.5-0ubuntu0.1~22.04.1
2023-03-24 03:14:55 status unpacked libglapi-mesa:amd64 22.2.5-0ubuntu0.1~22.04.1
2023-03-24 03:14:55 install libx11-xcb1:amd64 <none> 2:1.7.5-1
2023-03-24 03:14:55 status half-installed libx11-xcb1:amd64 2:1.7.5-1
2023-03-24 03:14:55 status unpacked libx11-xcb1:amd64 2:1.7.5-1
2023-03-24 03:14:55 install libxcb-dri2-0:amd64 <none> 1.14-3ubuntu3
2023-03-24 03:14:55 status half-installed libxcb-dri2-0:amd64 1.14-3ubuntu3
2023-03-24 03:14:55 status unpacked libxcb-dri2-0:amd64 1.14-3ubuntu3
2023-03-24 03:14:55 install libxcb-dri3-0:amd64 <none> 1.14-3ubuntu3
2023-03-24 03:14:55 status half-installed libxcb-dri3-0:amd64 1.14-3ubuntu3
2023-03-24 03:14:55 status unpacked libxcb-dri3-0:amd64 1.14-3ubuntu3
2023-03-24 03:14:55 install libxcb-glx0:amd64 <none> 1.14-3ubuntu3
2023-03-24 03:14:55 status half-installed libxcb-glx0:amd64 1.14-3ubuntu3
2023-03-24 03:14:55 status unpacked libxcb-glx0:amd64 1.14-3ubuntu3
2023-03-24 03:14:55 install libxcb-present0:amd64 <none> 1.14-3ubuntu3
2023-03-24 03:14:55 status half-installed libxcb-present0:amd64 1.14-3ubuntu3
2023-03-24 03:14:55 status unpacked libxcb-present0:amd64 1.14-3ubuntu3
2023-03-24 03:14:55 install libxcb-sync1:amd64 <none> 1.14-3ubuntu3
